OBJECTID,Field1,precinct,X,Y,black,blackpct,white,whitepct,black_edudiff,black_edudiff_se,white_edudiff,white_edudiff_se,edu_dif,pop18,coef_linquad_white,coef_quad_white,coef_lin_white,sig_linquad_white,sig_quad_white,sig_lin_white,fscore_white,fscore_sig_white,coef_linquad_black,coef_quad_black,coef_lin_black,sig_linquad_black,sig_quad_black,sig_lin_black,fscore_black,fscore_sig_black,coef_all_lin,coef_all_linquad,in_elipse
-1,141,2700020B,-118.340716225806005,33.907486531556799,614,0.361814967589864,602,0.354743665291691,0.105283530152572,7.098662306907230,0.080428091309687,6.518022000652400,0.088430535798957,1697,0.025512674700509,-0.002879537659617,0.018754598285785,0.012694160968574,0.500212971675863,0.000000000000000,42.910453638900599,0.000000000000000,0.008779840026655,-0.002884422952972,0.002380704346100,0.227107754910098,0.366066407836437,0.147876239951107,1.456574202132670,0.233328598198165,0.012710792547662,0.061020275409261,0
-1,142,2700021A,-118.336973273140998,33.907556277693502,767,0.443865740740741,411,0.237847222222222,0.098733685414614,8.110421729927920,0.011317046074609,4.860433228493360,0.058538365304420,1728,0.024433217625102,-0.002236865756150,0.019144815840858,0.018679220847207,0.603347027803325,0.000000000000000,44.126820513764898,0.000000000000000,0.009176666843109,-0.003130093487760,0.002256327183808,0.204976881490686,0.326327078572890,0.169573387208281,1.426141017586790,0.240526095444965,0.012362847875740,0.058872326806151,0
-1,143,2700026A,-118.355079894471999,33.905133266331703,147,0.091247672253259,812,0.504034761018001,0.063339365416664,5.727670045095070,-0.037334234939574,7.832188430847160,-0.019798832958699,1611,0.025915694232203,-0.003937293184277,0.016792782252387,0.005878476844670,0.321186107404606,0.000000000000000,37.867017745604201,0.000000000000000,0.007028387121268,-0.001823563713056,0.002849855056430,0.330641333238065,0.552703806694405,0.080332770621977,1.706660309176060,0.181786623920802,0.014085604148169,0.069152037611482,0
-1,144,2700028A,-118.349668783582004,33.915489246268699,364,0.199233716475096,628,0.343732895457033,0.044994756364271,6.389929283304820,-0.026691343682879,5.672622901620430,-0.010263662074628,1827,0.036282061027759,-0.007878704127540,0.018550758938887,0.000782960325662,0.093356982922894,0.000000000000000,37.852487550178097,0.000000000000000,0.010159125801222,-0.003528569577139,0.002521014777776,0.184461075772226,0.305769176465053,0.143030979856646,1.598314327937030,0.202545787383311,0.011723198368700,0.067564169216033,0
-1,145,2700029A,-118.339447515396998,33.911352777957902,473,0.279881656804734,519,0.307100591715976,0.079696996390994,5.947115935793770,-0.000706274183260,5.037267606020150,0.025531914893617,1690,0.027933185198214,-0.003689816928633,0.019374872734111,0.009158829634424,0.414938992052512,0.000000000000000,42.358050289438602,0.000000000000000,0.009604399038847,-0.003388709307505,0.002243164527521,0.194489692291541,0.307230916613958,0.181169897156030,1.416358119186240,0.242886654869172,0.011767373961020,0.060328572916212,0
-1,146,2700043A,-118.357781637195004,33.928019846036598,473,0.186735096723253,515,0.203316225819187,0.036591848456408,6.252384272253890,-0.013390407412737,4.199075520497550,-0.020301528294093,2533,0.060565946640538,-0.019996044536005,0.017353977717238,0.000000677816378,0.000290441516008,0.000000000001664,32.082364421050499,0.000000000000021,0.014779033204436,-0.005838918978587,0.002476097600965,0.071294166059645,0.123463819178556,0.175414689988486,2.107164633338060,0.121904773823959,0.008645206290899,0.074477939374434,1
-1,147,2700051A,-118.338005344709998,33.917251240614299,534,0.445000000000000,267,0.222500000000000,0.029857124873066,7.886336187166770,-0.100316012812073,4.691328479646350,-0.024215642951834,1200,0.031686965732436,-0.005068190788910,0.020154256177925,0.006050594163464,0.307906322107276,0.000000000000000,40.690885581580098,0.000000000000000,0.011028405731167,-0.004289721510167,0.002000612738298,0.148150128698098,0.224197458659376,0.246645884742168,1.410960157993450,0.244199068665656,0.010031438082456,0.060104145825741,1
-1,148,2700090A,-118.330950068182005,33.900069631313102,509,0.530208333333333,117,0.121875000000000,-0.080580056080869,9.876984823258759,-0.044371885111512,4.336479544926560,-0.092045181446768,960,0.019007452860311,-0.000154446104923,0.018626538319849,0.055822457401172,0.968826922278821,0.000000000000000,47.306985382512401,0.000000000000000,0.009679115917942,-0.003220753496064,0.002270019919297,0.167653187732123,0.278339584606030,0.150107057195036,1.624612669447090,0.197298575822130,0.013225965874020,0.058098513784328,0
-1,149,2700092A,-118.318544473469004,33.928039057142897,689,0.872151898734177,34,0.043037974683544,-0.009009992553467,23.458288112567999,0.004824165018794,4.113369356119790,-0.007965294075812,790,0.017963258143563,0.001779859323011,0.022010322245369,0.172186276022977,0.753960324830891,0.000000000000000,38.483787801979901,0.000000000000000,0.010948922286303,-0.005344873198216,0.000390877441761,0.147592752071391,0.150967836308089,0.824836767041331,1.056683015461760,0.347838785795650,0.002270388305571,0.041084471269358,1
-1,150,2700093A,-118.323602680386998,33.927564799031501,414,0.888412017167382,31,0.066523605150215,0.065601499216169,21.080469720719101,0.010187586563614,4.275337598797390,0.057986129217292,466,0.023312432898952,-0.000676540103603,0.021790215932999,0.076793289555149,0.906261074258976,0.000000000000000,37.800995759334903,0.000000000000000,0.011658450147469,-0.005546342982336,0.000710095637571,0.127119401614384,0.140749947105954,0.689288919542872,1.165910685701080,0.311891808527920,0.003528392492164,0.047368051679792,1
-1,151,2700094A,-118.318041138843000,33.926244147107397,471,0.819130434782609,44,0.076521739130435,0.029996500798263,17.949243758536198,0.009195828250745,4.232426025256460,0.024221453287197,575,0.017336661514288,0.002062317654803,0.022068624878491,0.180322527413890,0.709424465329292,0.000000000000000,39.987427873069301,0.000000000000000,0.010885441732804,-0.005202538982352,0.000503778646401,0.147397322480435,0.155322987841453,0.773846403700673,1.051824436562390,0.349530762533638,0.003134444247987,0.040898581634734,1
-1,152,2700095A,-118.364347403226006,33.927808935483903,333,0.190830945558739,584,0.334670487106017,0.085858460569247,6.042464473188360,-0.051752350881088,5.283652725480040,-0.000271907057224,1745,0.063266980798966,-0.021712342511010,0.016118787143890,0.000000075806850,0.000041216981048,0.000000000026596,31.176390736155099,0.000000000000051,0.015091388395136,-0.005697109373937,0.002762560485475,0.066214054299700,0.123737646965052,0.129609886577400,2.336534186093660,0.096977429306198,0.009325607107098,0.079470731707552,0
-1,153,2700101A,-118.358197168877993,33.918497270205101,230,0.168374816983895,597,0.437042459736457,0.063042613918571,5.841004568394720,-0.045715512357661,6.721595578904570,-0.004045476738509,1366,0.043654674739901,-0.011814020971769,0.017461647706752,0.000051582260900,0.012929156654828,0.000000000000005,34.348485641709900,0.000000000000002,0.010997788780079,-0.003764207803470,0.002769390868538,0.159624805412166,0.280283614081323,0.113403865073395,1.837739304652160,0.159498054226236,0.011629749045844,0.073827461490402,0
-1,154,2700105A,-118.340146383058993,33.903610893805300,705,0.402397260273973,483,0.275684931506849,0.056762455302803,6.885325754858490,-0.051237013607784,4.936672563520210,0.010465784933870,1752,0.022769394235525,-0.001875362087823,0.018299517023046,0.021272387139356,0.644356391103983,0.000000000000000,43.852991974995199,0.000000000000000,0.008378110287676,-0.002621984569524,0.002445908448264,0.240790592534252,0.393857920490936,0.129194868156832,1.515711439985610,0.219953331199929,0.013376180248512,0.061274638728334,0
-1,155,2700106A,-118.331104330087001,33.907427956710002,1079,0.460717335610589,455,0.194278394534586,0.036377188315939,8.327821777435149,-0.008595316676411,4.568495246743350,0.009037808824690,2342,0.022409527687156,-0.001145736564589,0.019662836672485,0.034299647362639,0.791305207094984,0.000000000000000,45.940437095056602,0.000000000000000,0.009845601141600,-0.003524313411079,0.002066912817638,0.170086543382243,0.265575223205970,0.206289288406660,1.419518795966790,0.242121475580752,0.011820805468091,0.055795739203725,0
-1,156,2700110A,-118.334441151419995,33.900317466876999,254,0.273412271259419,315,0.339074273412271,0.072450862954070,6.258006765309520,-0.009316406084317,5.352996842162590,0.020270270270270,929,0.019692142081888,-0.000541986117979,0.018367934820415,0.045081862751781,0.890666003099773,0.000000000000000,46.196709429878503,0.000000000000000,0.008982878800232,-0.002885949798157,0.002353037868047,0.201649829407098,0.333416739642415,0.136857899646398,1.575550363442460,0.207200481049724,0.013467274956745,0.059419009830298,0
-1,157,2700114A,-118.341697756505994,33.913987996282501,781,0.343145869947276,570,0.250439367311072,0.094777473009632,6.577950415082640,0.028086189226157,4.348585550066720,0.052920345154372,2276,0.031077317260628,-0.005095126883315,0.019420249511960,0.004572105733508,0.277378087437889,0.000000000000000,40.837197748072398,0.000000000000000,0.010039604563892,-0.003622148470883,0.002253741242424,0.182587647100089,0.288601819339947,0.185615441464412,1.440251214604800,0.237161780312375,0.011346657336072,0.061954637329327,1
-1,158,2700115A,-118.333654844017005,33.903627955128201,622,0.381361128142244,439,0.269160024524831,0.095203050657808,6.585272204834150,0.004007853435475,4.996142662960630,0.043828553013213,1631,0.021322464202741,-0.000997661719970,0.018910768278067,0.035365885223809,0.808159978266310,0.000000000000000,45.965253817260702,0.000000000000000,0.009245759443988,-0.003100680264830,0.002253099196763,0.192917438958835,0.311992318652204,0.160991254919391,1.494749740214220,0.224604132422659,0.012830674998238,0.057911652656513,0
-1,159,2700116A,-118.330369140135005,33.904615934977599,961,0.469467513434294,416,0.203224230581339,0.174711860100613,8.987842882818519,0.069769227035766,4.249188884700420,0.134096968500049,2047,0.020915018941112,-0.000653441387875,0.019328754621784,0.043138758458759,0.875693593724549,0.000000000000000,46.759478663850501,0.000000000000000,0.009639414732864,-0.003353460760763,0.002120911585321,0.174418940727347,0.276661149684931,0.188291034645025,1.458366724232410,0.232911452323959,0.012331570376847,0.055929239721256,0
-1,160,2800001A,-118.297132482353007,33.959930952941200,706,0.662910798122066,13,0.012206572769953,-0.049433980675603,11.163126699702699,0.008454310751387,4.431624187648860,-0.059322033898305,1065,0.030338944983280,-0.008234754874539,0.011887609351605,0.019048736032572,0.144359032654059,0.000015112998274,10.489794736325999,0.000029693929514,-0.007801018702391,0.001750043288502,-0.004429309313337,0.297018433998038,0.642363776074125,0.013773233558000,3.146349439333060,0.043263454299430,-0.025791713501247,-0.011407045696904,1
-1,161,2800002A,-118.262624748091994,34.021229519084002,648,0.629737609329446,25,0.024295432458698,0.117455094052841,11.334489387539501,0.023206899064853,3.946334598428930,0.122883936183169,1029,0.019267307995906,-0.008328041650879,-0.004797985936859,0.010046062773471,0.000932635007211,0.007794884919100,9.067748162913681,0.000121092867769,-0.023657307318891,0.006836350945515,-0.006599931052489,0.000001174155620,0.000257060733276,0.000001337241719,18.565931519276798,0.000000010594860,-0.030355674654921,-0.055535038934307,1
-1,162,2800004A,-118.310082086956996,33.947206434782601,606,0.629283489096573,12,0.012461059190031,0.126494914672781,9.247430751156021,0.013320838849160,3.782371493615170,0.113207547169811,963,0.024000224019110,-0.002770040777560,0.017964807525582,0.095010057894485,0.668431395529320,0.000000000219181,20.476181069256000,0.000000001638335,0.003721612599074,-0.003179159102594,-0.002225253289335,0.638792048670053,0.440711944463246,0.225854007340840,1.031109945494010,0.356837433414446,-0.013405672376785,0.024819701919639,1
-1,163,2800007A,-118.299163630951995,33.942215392857101,677,0.705208333333333,25,0.026041666666667,0.033727939758037,13.042736507675100,0.023975110262175,4.022556096719100,0.032432432432432,960,0.005155694205608,0.006291066723926,0.019490527643082,0.703901324236808,0.281236184829735,0.000000000000397,27.338781665332800,0.000000000002074,0.001569703198255,-0.001950042696713,-0.002251068304230,0.840732176466564,0.615407474255402,0.206400750511342,0.924744678695013,0.396835315874405,-0.011269069844746,0.005963712078838,1
-1,164,2800012A,-118.322242383803001,33.966162452464800,780,0.906976744186046,20,0.023255813953488,0.138260039354339,27.689391326472300,0.027432539624854,4.228052803012360,0.131969110199592,860,0.061450738740260,-0.025620848999050,0.006198386519288,0.000000869597018,0.000005377594408,0.033081791739158,12.717823945087799,0.000003298263750,0.000931345658325,-0.002418262510224,-0.003485219741843,0.896469498636727,0.522876643735831,0.060729802845805,1.964617125849140,0.140532898253129,-0.026176902476173,0.022445384323011,1
